playerID,yearID,teamID,inseason,manager_G,manager_W,manager_L,teamRank,plyrMgr,Half
howleda01,1928,SLA,1,154,82,72,3,N,
mckecbi01,1928,SLN,1,154,95,59,1,N,
harribu01,1928,WS1,1,155,75,79,4,Y,
carribi02,1929,BOS,1,155,58,96,8,N,
robinwi01,1929,BRO,1,153,70,83,6,N,
fuchsju99,1929,BSN,1,154,56,98,8,N,
blackle01,1929,CHA,1,152,59,93,7,Y,
mccarjo99,1929,CHN,1,156,98,54,1,N,
hendrja01,1929,CIN,1,155,66,88,7,N,
peckiro01,1929,CLE,1,152,81,71,3,N,
harribu01,1929,DET,1,155,70,84,6,Y,
mcgrajo01,1929,NY1,1,152,84,67,3,N,
huggimi01,1929,NYA,1,143,82,61,2,N,
fletcar01,1929,NYA,2,11,6,5,2,N,
mackco01,1929,PHA,1,151,104,46,1,N,
shottbu01,1929,PHI,1,154,71,82,5,N,
bushdo01,1929,PIT,1,119,67,51,2,N,
ensje01,1929,PIT,2,35,21,14,2,N,
howleda01,1929,SLA,1,154,79,73,4,N,
southbi01,1929,SLN,1,90,43,45,4,Y,
streega01,1929,SLN,2,1,1,0,4,N,
mckecbi01,1929,SLN,3,63,34,29,4,N,
johnswa01,1929,WS1,1,153,71,81,5,N,
wagnehe01,1930,BOS,1,154,52,102,8,N,
robinwi01,1930,BRO,1,154,86,68,4,N,
mckecbi01,1930,BSN,1,154,70,84,6,N,
bushdo01,1930,CHA,1,154,62,92,7,N,
mccarjo99,1930,CHN,1,152,86,64,2,N,
hornsro01,1930,CHN,2,4,4,0,2,Y,
howleda01,1930,CIN,1,154,59,95,7,N,
peckiro01,1930,CLE,1,154,81,73,4,N,
harribu01,1930,DET,1,154,75,79,5,N,
mcgrajo01,1930,NY1,1,154,87,67,3,N,
shawkbo01,1930,NYA,1,154,86,68,3,N,
mackco01,1930,PHA,1,154,102,52,1,N,
shottbu01,1930,PHI,1,156,52,102,8,N,
ensje01,1930,PIT,1,154,80,74,5,N,
killebi01,1930,SLA,1,154,64,90,6,N,
streega01,1930,SLN,1,154,92,62,1,N,
johnswa01,1930,WS1,1,154,94,60,2,N,
collish01,1931,BOS,1,153,62,90,6,N,
robinwi01,1931,BRO,1,153,79,73,4,N,
mckecbi01,1931,BSN,1,156,64,90,7,N,
bushdo01,1931,CHA,1,156,56,97,8,N,
hornsro01,1931,CHN,1,156,84,70,3,Y,
howleda01,1931,CIN,1,154,58,96,8,N,
peckiro01,1931,CLE,1,155,78,76,4,N,
harribu01,1931,DET,1,154,61,93,7,Y,
mcgrajo01,1931,NY1,1,153,87,65,2,N,
mccarjo99,1931,NYA,1,155,94,59,2,N,
mackco01,1931,PHA,1,153,107,45,1,N,
shottbu01,1931,PHI,1,155,66,88,6,N,
ensje01,1931,PIT,1,155,75,79,5,N,
killebi01,1931,SLA,1,154,63,91,5,N,
streega01,1931,SLN,1,154,101,53,1,Y,
johnswa01,1931,WS1,1,156,92,62,3,N,
collish01,1932,BOS,1,55,11,44,8,N,
mcmanma01,1932,BOS,2,99,32,67,8,Y,
careyma01,1932,BRO,1,154,81,73,3,N,
mckecbi01,1932,BSN,1,155,77,77,5,N,
fonsele01,1932,CHA,1,152,49,102,7,Y,
hornsro01,1932,CHN,1,99,53,46,1,Y,
grimmch01,1932,CHN,2,55,37,18,1,Y,
howleda01,1932,CIN,1,155,60,94,8,N,
peckiro01,1932,CLE,1,153,87,65,4,N,
harribu01,1932,DET,1,153,76,75,5,N,
mcgrajo01,1932,NY1,1,40,17,23,6,N,
terrybi01,1932,NY1,2,114,55,59,6,Y,
mccarjo99,1932,NYA,1,156,107,47,1,N,
mackco01,1932,PHA,1,154,94,60,2,N,
shottbu01,1932,PHI,1,154,78,76,4,N,
gibsoge01,1932,PIT,1,154,86,68,2,N,
killebi01,1932,SLA,1,154,63,91,6,N,
streega01,1932,SLN,1,156,72,82,6,N,
johnswa01,1932,WS1,1,154,93,61,3,N,
mcmanma01,1933,BOS,1,149,63,86,7,Y,
careyma01,1933,BRO,1,157,65,88,6,N,
mckecbi01,1933,BSN,1,156,83,71,4,N,
fonsele01,1933,CHA,1,151,67,83,6,Y,
grimmch01,1933,CHN,1,154,86,68,3,Y,
bushdo01,1933,CIN,1,153,58,94,8,N,
peckiro01,1933,CLE,1,51,26,25,4,N,
falkbi01,1933,CLE,2,1,1,0,4,N,
johnswa01,1933,CLE,3,99,48,51,4,N,
harribu01,1933,DET,1,153,73,79,5,N,
bakerde01,1933,DET,2,2,2,0,5,N,
terrybi01,1933,NY1,1,156,91,61,1,Y,
mccarjo99,1933,NYA,1,152,91,59,2,N,
mackco01,1933,PHA,1,152,79,72,3,N,
shottbu01,1933,PHI,1,152,60,92,7,N,
gibsoge01,1933,PIT,1,154,87,67,2,N,
killebi01,1933,SLA,1,91,34,57,8,N,
sothoal01,1933,SLA,2,8,2,6,8,N,
hornsro01,1933,SLA,3,54,19,33,8,Y,
streega01,1933,SLN,1,91,46,45,5,N,
friscfr01,1933,SLN,2,63,36,26,5,Y,
cronijo01,1933,WS1,1,153,99,53,1,Y,
harribu01,1934,BOS,1,153,76,76,4,N,
stengca01,1934,BRO,1,153,71,81,6,N,
mckecbi01,1934,BSN,1,152,78,73,4,N,
fonsele01,1934,CHA,1,15,4,11,8,N,
dykesji01,1934,CHA,2,138,49,88,8,Y,
grimmch01,1934,CHN,1,152,86,65,3,Y,
ofarrbo01,1934,CIN,1,91,30,60,8,Y,
shottbu01,1934,CIN,2,1,1,0,8,N,
dressch01,1934,CIN,3,60,21,39,8,N,
johnswa01,1934,CLE,1,154,85,69,3,N,
cochrmi01,1934,DET,1,154,101,53,1,Y,
terrybi01,1934,NY1,1,153,93,60,2,Y,
mccarjo99,1934,NYA,1,154,94,60,2,N,
mackco01,1934,PHA,1,153,68,82,5,N,
wilsoji01,1934,PHI,1,149,56,93,7,Y,
gibsoge01,1934,PIT,1,51,27,24,5,N,
traynpi01,1934,PIT,2,100,47,52,5,Y,
hornsro01,1934,SLA,1,154,67,85,6,Y,
friscfr01,1934,SLN,1,154,95,58,1,Y,
cronijo01,1934,WS1,1,155,66,86,7,Y,
cronijo01,1935,BOS,1,154,78,75,4,Y,
stengca01,1935,BRO,1,154,70,83,5,N,
mckecbi01,1935,BSN,1,153,38,115,8,N,
dykesji01,1935,CHA,1,153,74,78,5,Y,
grimmch01,1935,CHN,1,154,100,54,1,Y,
dressch01,1935,CIN,1,154,68,85,6,N,
johnswa01,1935,CLE,1,96,46,48,3,N,
oneilst01,1935,CLE,2,60,36,23,3,N,
cochrmi01,1935,DET,1,152,93,58,1,Y,
terrybi01,1935,NY1,1,156,91,62,3,Y,
mccarjo99,1935,NYA,1,149,89,60,2,N,
mackco01,1935,PHA,1,149,58,91,8,N,
wilsoji01,1935,PHI,1,156,64,89,7,Y,
traynpi01,1935,PIT,1,153,86,67,4,Y,
hornsro01,1935,SLA,1,155,65,87,7,Y,
friscfr01,1935,SLN,1,154,96,58,2,Y,
harribu01,1935,WS1,1,154,67,86,6,N,
cronijo01,1936,BOS,1,155,74,80,6,Y,
stengca01,1936,BRO,1,156,67,87,7,N,
mckecbi01,1936,BSN,1,157,71,83,6,N,
dykesji01,1936,CHA,1,153,81,70,3,Y,
grimmch01,1936,CHN,1,154,87,67,3,Y,
dressch01,1936,CIN,1,154,74,80,5,N,
oneilst01,1936,CLE,1,157,80,74,5,N,
cochrmi01,1936,DET,1,53,29,24,2,Y,
bakerde01,1936,DET,2,34,18,16,2,N,
cochrmi01,1936,DET,3,67,36,31,2,Y,
terrybi01,1936,NY1,1,154,92,62,1,Y,
mccarjo99,1936,NYA,1,155,102,51,1,N,
mackco01,1936,PHA,1,154,53,100,8,N,
wilsoji01,1936,PHI,1,154,54,100,8,Y,
traynpi01,1936,PIT,1,156,84,70,4,N,
hornsro01,1936,SLA,1,155,57,95,7,Y,
friscfr01,1936,SLN,1,155,87,67,2,Y,
harribu01,1936,WS1,1,153,82,71,4,N,
cronijo01,1937,BOS,1,154,80,72,5,Y,
grimebu01,1937,BRO,1,155,62,91,6,N,
mckecbi01,1937,BSN,1,152,79,73,5,N,
dykesji01,1937,CHA,1,154,86,68,3,Y,
grimmch01,1937,CHN,1,154,93,61,2,N,
dressch01,1937,CIN,1,130,51,78,8,N,
wallabo01,1937,CIN,2,25,5,20,8,N,
oneilst01,1937,CLE,1,156,83,71,4,N,
cochrmi01,1937,DET,1,29,16,13,2,Y,
bakerde01,1937,DET,2,54,34,20,2,N,
cochrmi01,1937,DET,3,47,26,20,2,Y,
bakerde01,1937,DET,4,10,7,3,2,N,
perkicy01,1937,DET,5,15,6,9,2,N,
terrybi01,1937,NY1,1,152,95,57,1,N,
mccarjo99,1937,NYA,1,157,102,52,1,N,
mackco01,1937,PHA,1,120,39,80,7,N,
mackea01,1937,PHA,2,34,15,17,7,N,
wilsoji01,1937,PHI,1,155,61,92,7,Y,
traynpi01,1937,PIT,1,154,86,68,3,Y,
hornsro01,1937,SLA,1,78,25,52,8,Y,
bottoji01,1937,SLA,2,78,21,56,8,Y,
friscfr01,1937,SLN,1,157,81,73,4,Y,
harribu01,1937,WS1,1,158,73,80,6,N,
cronijo01,1938,BOS,1,150,88,61,2,Y,
grimebu01,1938,BRO,1,151,69,80,7,N,
stengca01,1938,BSN,1,153,77,75,5,N,
dykesji01,1938,CHA,1,149,65,83,6,Y,
grimmch01,1938,CHN,1,81,45,36,1,N,
hartnga01,1938,CHN,2,73,44,27,1,Y,
mckecbi01,1938,CIN,1,151,82,68,4,N,
vittos01,1938,CLE,1,153,86,66,3,N,
cochrmi01,1938,DET,1,98,47,51,4,N,
bakerde01,1938,DET,2,57,37,19,4,N,
terrybi01,1938,NY1,1,152,83,67,3,N,
mccarjo99,1938,NYA,1,157,99,53,1,N,
mackco01,1938,PHA,1,154,53,99,8,N,
wilsoji01,1938,PHI,1,149,45,103,8,Y,
loberha01,1938,PHI,2,2,0,2,8,N,
traynpi01,1938,PIT,1,152,86,64,2,N,
streega01,1938,SLA,1,146,53,90,7,N,
melilsk01,1938,SLA,2,10,2,7,7,N,
friscfr01,1938,SLN,1,139,63,72,6,N,
gonzami01,1938,SLN,2,17,8,8,6,N,
harribu01,1938,WS1,1,152,75,76,5,N,
cronijo01,1939,BOS,1,152,89,62,2,Y,
durocle01,1939,BRO,1,157,84,69,3,Y,
stengca01,1939,BSN,1,152,63,88,7,N,
dykesji01,1939,CHA,1,155,85,69,4,Y,
hartnga01,1939,CHN,1,156,84,70,4,Y,
mckecbi01,1939,CIN,1,156,97,57,1,N,
vittos01,1939,CLE,1,154,87,67,3,N,
bakerde01,1939,DET,1,155,81,73,5,N,
terrybi01,1939,NY1,1,151,77,74,5,N,
mccarjo99,1939,NYA,1,152,106,45,1,N,
mackco01,1939,PHA,1,62,25,37,7,N,
mackea01,1939,PHA,2,91,30,60,7,N,
prothdo01,1939,PHI,1,152,45,106,8,N,
traynpi01,1939,PIT,1,153,68,85,6,N,
haneyfr01,1939,SLA,1,156,43,111,8,N,
bladera01,1939,SLN,1,155,92,61,2,N,
harribu01,1939,WS1,1,153,65,87,6,N,
cronijo01,1940,BOS,1,154,82,72,5,Y,
durocle01,1940,BRO,1,156,88,65,2,Y,
stengca01,1940,BSN,1,152,65,87,7,N,
dykesji01,1940,CHA,1,155,82,72,4,N,
hartnga01,1940,CHN,1,154,75,79,5,Y,
mckecbi01,1940,CIN,1,155,100,53,1,N,
vittos01,1940,CLE,1,155,89,65,2,N,
bakerde01,1940,DET,1,155,90,64,1,N,
terrybi01,1940,NY1,1,152,72,80,6,N,
mccarjo99,1940,NYA,1,155,88,66,3,N,
mackco01,1940,PHA,1,154,54,100,8,N,
prothdo01,1940,PHI,1,153,50,103,8,N,
friscfr01,1940,PIT,1,156,78,76,4,N,
haneyfr01,1940,SLA,1,156,67,87,6,N,
bladera01,1940,SLN,1,39,14,24,3,N,
gonzami01,1940,SLN,2,6,1,5,3,N,
southbi01,1940,SLN,3,111,69,40,3,N,
harribu01,1940,WS1,1,154,64,90,7,N,
cronijo01,1941,BOS,1,155,84,70,2,Y,
durocle01,1941,BRO,1,157,100,54,1,Y,
stengca01,1941,BSN,1,156,62,92,7,N,
dykesji01,1941,CHA,1,156,77,77,3,N,
wilsoji01,1941,CHN,1,155,70,84,6,N,
mckecbi01,1941,CIN,1,154,88,66,3,N,
peckiro01,1941,CLE,1,155,75,79,5,N,
bakerde01,1941,DET,1,155,75,79,4,N,
terrybi01,1941,NY1,1,156,74,79,5,N,
mccarjo99,1941,NYA,1,156,101,53,1,N,
mackco01,1941,PHA,1,154,64,90,8,N,
prothdo01,1941,PHI,1,155,43,111,8,N,
friscfr01,1941,PIT,1,156,81,73,4,N,
haneyfr01,1941,SLA,1,44,15,29,6,N,
sewellu01,1941,SLA,2,113,55,55,6,N,
southbi01,1941,SLN,1,155,97,56,2,N,
harribu01,1941,WS1,1,156,70,84,6,N,
cronijo01,1942,BOS,1,152,93,59,2,Y,
durocle01,1942,BRO,1,155,104,50,2,N,
stengca01,1942,BSN,1,150,59,89,7,N,
dykesji01,1942,CHA,1,148,66,82,6,N,
wilsoji01,1942,CHN,1,155,68,86,6,N,
mckecbi01,1942,CIN,1,154,76,76,4,N,
boudrlo01,1942,CLE,1,156,75,79,4,Y,
bakerde01,1942,DET,1,156,73,81,5,N,
ottme01,1942,NY1,1,154,85,67,3,Y,
mccarjo99,1942,NYA,1,154,103,51,1,N,
mackco01,1942,PHA,1,154,55,99,8,N,
loberha01,1942,PHI,1,151,42,109,8,N,
friscfr01,1942,PIT,1,151,66,81,5,N,
sewellu01,1942,SLA,1,151,82,69,3,Y,
southbi01,1942,SLN,1,156,106,48,1,N,
harribu01,1942,WS1,1,151,62,89,7,N,
cronijo01,1943,BOS,1,155,68,84,7,Y,
durocle01,1943,BRO,1,153,81,72,3,Y,
colembo01,1943,BSN,1,46,21,25,6,N,
stengca01,1943,BSN,2,107,47,60,6,N,
dykesji01,1943,CHA,1,155,82,72,4,N,
wilsoji01,1943,CHN,1,154,74,79,5,N,
mckecbi01,1943,CIN,1,155,87,67,2,N,
boudrlo01,1943,CLE,1,153,82,71,3,Y,
oneilst01,1943,DET,1,155,78,76,5,N,
ottme01,1943,NY1,1,156,55,98,8,Y,
mccarjo99,1943,NYA,1,155,98,56,1,N,
mackco01,1943,PHA,1,155,49,105,8,N,
harribu01,1943,PHI,1,94,39,53,7,N,
fitzsfr01,1943,PHI,2,63,25,37,7,N,
friscfr01,1943,PIT,1,157,80,74,4,N,
sewellu01,1943,SLA,1,153,72,80,6,N,
southbi01,1943,SLN,1,157,105,49,1,N,
bluegos01,1943,WS1,1,153,84,69,2,N,
cronijo01,1944,BOS,1,156,77,77,4,Y,
durocle01,1944,BRO,1,155,63,91,7,N,
colembo01,1944,BSN,1,155,65,89,6,N,
dykesji01,1944,CHA,1,154,71,83,7,N,
wilsoji01,1944,CHN,1,10,1,9,4,N,
johnsro01,1944,CHN,2,1,0,1,4,N,
grimmch01,1944,CHN,3,146,74,69,4,N,
mckecbi01,1944,CIN,1,155,89,65,3,N,
boudrlo01,1944,CLE,1,155,72,82,6,Y,
oneilst01,1944,DET,1,156,88,66,2,N,
ottme01,1944,NY1,1,155,67,87,5,Y,
mccarjo99,1944,NYA,1,154,83,71,3,N,
mackco01,1944,PHA,1,155,72,82,5,N,
fitzsfr01,1944,PHI,1,154,61,92,8,N,
friscfr01,1944,PIT,1,158,90,63,2,N,
sewellu01,1944,SLA,1,154,89,65,1,N,
southbi01,1944,SLN,1,157,105,49,1,N,
bluegos01,1944,WS1,1,154,64,90,8,N,
cronijo01,1945,BOS,1,157,71,83,7,Y,
durocle01,1945,BRO,1,155,87,67,3,Y,
colembo01,1945,BSN,1,94,42,51,6,N,
bissode01,1945,BSN,2,60,25,34,6,N,
dykesji01,1945,CHA,1,150,71,78,6,N,
grimmch01,1945,CHN,1,155,98,56,1,N,
mckecbi01,1945,CIN,1,154,61,93,7,N,
boudrlo01,1945,CLE,1,147,73,72,5,Y,
oneilst01,1945,DET,1,155,88,65,1,N,
ottme01,1945,NY1,1,154,78,74,5,Y,
mccarjo99,1945,NYA,1,152,81,71,4,N,
mackco01,1945,PHA,1,153,52,98,8,N,
fitzsfr01,1945,PHI,1,69,18,51,8,N,
chapmbe01,1945,PHI,2,85,28,57,8,Y,
friscfr01,1945,PIT,1,155,82,72,4,N,
sewellu01,1945,SLA,1,154,81,70,3,N,
southbi01,1945,SLN,1,155,95,59,2,N,
bluegos01,1945,WS1,1,156,87,67,2,N,
cronijo01,1946,BOS,1,156,104,50,1,N,
durocle01,1946,BRO,1,157,96,60,2,N,
southbi01,1946,BSN,1,154,81,72,4,N,
dykesji01,1946,CHA,1,30,10,20,5,N,
lyonste01,1946,CHA,2,125,64,60,5,Y,
grimmch01,1946,CHN,1,155,82,71,3,N,
mckecbi01,1946,CIN,1,152,64,86,6,N,
gowdyha01,1946,CIN,2,4,3,1,6,N,
boudrlo01,1946,CLE,1,156,68,86,6,Y,
oneilst01,1946,DET,1,155,92,62,2,N,
ottme01,1946,NY1,1,154,61,93,8,Y,
mccarjo99,1946,NYA,1,35,22,13,3,N,
dickebi01,1946,NYA,2,105,57,48,3,Y,
neunjo01,1946,NYA,3,14,8,6,3,N,
mackco01,1946,PHA,1,155,49,105,8,N,
chapmbe01,1946,PHI,1,155,69,85,5,Y,
friscfr01,1946,PIT,1,152,62,89,7,N,
davissp01,1946,PIT,2,3,1,2,7,N,
sewellu01,1946,SLA,1,125,53,71,7,N,
tayloza02,1946,SLA,2,31,13,17,7,N,
dyered01,1946,SLN,1,156,98,58,1,N,
bluegos01,1946,WS1,1,155,76,78,4,N,
cronijo01,1947,BOS,1,157,83,71,3,N,
sukefcl01,1947,BRO,1,2,2,0,1,N,
shottbu01,1947,BRO,2,153,92,60,1,N,
southbi01,1947,BSN,1,154,86,68,3,N,
lyonste01,1947,CHA,1,155,70,84,6,N,
grimmch01,1947,CHN,1,155,69,85,6,N,
neunjo01,1947,CIN,1,154,73,81,5,N,
boudrlo01,1947,CLE,1,157,80,74,4,Y,
oneilst01,1947,DET,1,158,85,69,2,N,
ottme01,1947,NY1,1,155,81,73,4,Y,
harribu01,1947,NYA,1,155,97,57,1,N,
mackco01,1947,PHA,1,156,78,76,5,N,
chapmbe01,1947,PHI,1,155,62,92,8,N,
hermabi01,1947,PIT,1,155,61,92,7,Y,
burwebi01,1947,PIT,2,1,1,0,7,N,
ruelmu01,1947,SLA,1,154,59,95,8,N,
dyered01,1947,SLN,1,156,89,65,2,N,
bluegos01,1947,WS1,1,154,64,90,7,N,
mccarjo99,1948,BOS,1,155,96,59,2,N,
durocle01,1948,BRO,1,73,35,37,3,N,
bladera01,1948,BRO,2,1,1,0,3,N,
shottbu01,1948,BRO,3,81,48,33,3,N,
southbi01,1948,BSN,1,154,91,62,1,N,
lyonste01,1948,CHA,1,154,51,101,8,N,
grimmch01,1948,CHN,1,155,64,90,8,N,
neunjo01,1948,CIN,1,100,44,56,7,N,
waltebu01,1948,CIN,2,53,20,33,7,Y,
boudrlo01,1948,CLE,1,156,97,58,1,Y,
oneilst01,1948,DET,1,154,78,76,5,N,
ottme01,1948,NY1,1,76,37,38,5,N,
durocle01,1948,NY1,2,79,41,38,5,N,
harribu01,1948,NYA,1,154,94,60,3,N,
mackco01,1948,PHA,1,154,84,70,4,N,
chapmbe01,1948,PHI,1,79,37,42,6,N,
cookedu01,1948,PHI,2,13,6,6,6,N,
sawyeed99,1948,PHI,3,63,23,40,6,N,
meyerbi01,1948,PIT,1,156,83,71,4,N,
tayloza02,1948,SLA,1,155,59,94,6,N,
dyered01,1948,SLN,1,155,85,69,2,N,
kuheljo01,1948,WS1,1,154,56,97,7,N,
mccarjo99,1949,BOS,1,155,96,58,2,N,
shottbu01,1949,BRO,1,156,97,57,1,N,
southbi01,1949,BSN,1,111,55,54,4,N,
coonejo01,1949,BSN,2,46,20,25,4,N,
onsloja01,1949,CHA,1,154,63,91,6,N,
grimmch01,1949,CHN,1,50,19,31,8,N,
friscfr01,1949,CHN,2,104,42,62,8,N,
waltebu01,1949,CIN,1,153,61,90,7,N,
sewellu01,1949,CIN,2,3,1,2,7,N,
boudrlo01,1949,CLE,1,154,89,65,3,Y,
rolfere01,1949,DET,1,155,87,67,4,N,
durocle01,1949,NY1,1,156,73,81,5,N,
stengca01,1949,NYA,1,155,97,57,1,N,
mackco01,1949,PHA,1,154,81,73,5,N,
sawyeed99,1949,PHI,1,154,81,73,3,N,
meyerbi01,1949,PIT,1,154,71,83,6,N,
tayloza02,1949,SLA,1,155,53,101,7,N,
dyered01,1949,SLN,1,157,96,58,2,N,
kuheljo01,1949,WS1,1,154,50,104,8,N,
mccarjo99,1950,BOS,1,59,31,28,3,N,
oneilst01,1950,BOS,2,95,63,32,3,N,
shottbu01,1950,BRO,1,155,89,65,2,N,
southbi01,1950,BSN,1,156,83,71,4,N,
onsloja01,1950,CHA,1,31,8,22,6,N,
corrire01,1950,CHA,2,125,52,72,6,N,
friscfr01,1950,CHN,1,154,64,89,7,N,
sewellu01,1950,CIN,1,153,66,87,6,N,
boudrlo01,1950,CLE,1,155,92,62,4,Y,
rolfere01,1950,DET,1,157,95,59,2,N,
durocle01,1950,NY1,1,154,86,68,3,N,
stengca01,1950,NYA,1,155,98,56,1,N,
mackco01,1950,PHA,1,154,52,102,8,N,
sawyeed99,1950,PHI,1,157,91,63,1,N,
meyerbi01,1950,PIT,1,154,57,96,8,N,
tayloza02,1950,SLA,1,154,58,96,7,N,
dyered01,1950,SLN,1,153,78,75,5,N,
harribu01,1950,WS1,1,155,67,87,5,N,
oneilst01,1951,BOS,1,154,87,67,3,N,
dressch01,1951,BRO,1,158,97,60,2,N,
southbi01,1951,BSN,1,60,28,31,4,N,
holmeto01,1951,BSN,2,95,48,47,4,Y,
richapa01,1951,CHA,1,155,81,73,4,N,
friscfr01,1951,CHN,1,81,35,45,8,N,
cavarph01,1951,CHN,2,74,27,47,8,Y,
sewellu01,1951,CIN,1,155,68,86,6,N,
lopezal01,1951,CLE,1,155,93,61,2,N,
rolfere01,1951,DET,1,154,73,81,5,N,
durocle01,1951,NY1,1,157,98,59,1,N,
stengca01,1951,NYA,1,154,98,56,1,N,
dykesji01,1951,PHA,1,154,70,84,6,N,
sawyeed99,1951,PHI,1,154,73,81,5,N,
meyerbi01,1951,PIT,1,155,64,90,7,N,
tayloza02,1951,SLA,1,154,52,102,8,N,
marioma01,1951,SLN,1,155,81,73,3,N,
harribu01,1951,WS1,1,154,62,92,7,N,
boudrlo01,1952,BOS,1,154,76,78,6,Y,
dressch01,1952,BRO,1,155,96,57,1,N,
holmeto01,1952,BSN,1,35,13,22,7,N,
grimmch01,1952,BSN,2,120,51,67,7,N,
richapa01,1952,CHA,1,156,81,73,3,N,
cavarph01,1952,CHN,1,155,77,77,5,Y,
sewellu01,1952,CIN,1,98,39,59,6,N,
bruckea01,1952,CIN,2,5,3,2,6,N,
hornsro01,1952,CIN,3,51,27,24,6,N,
lopezal01,1952,CLE,1,155,93,61,2,N,
rolfere01,1952,DET,1,73,23,49,8,N,
hutchfr01,1952,DET,2,83,27,55,8,Y,
durocle01,1952,NY1,1,154,92,62,2,N,
stengca01,1952,NYA,1,154,95,59,1,N,
dykesji01,1952,PHA,1,155,79,75,4,N,
sawyeed99,1952,PHI,1,63,28,35,4,N,
oneilst01,1952,PHI,2,91,59,32,4,N,
meyerbi01,1952,PIT,1,155,42,112,8,N,
hornsro01,1952,SLA,1,51,22,29,7,N,
marioma01,1952,SLA,2,104,42,61,7,Y,
stanked01,1952,SLN,1,154,88,66,3,Y,
harribu01,1952,WS1,1,157,78,76,5,N,
boudrlo01,1953,BOS,1,153,84,69,4,N,
dressch01,1953,BRO,1,155,105,49,1,N,
richapa01,1953,CHA,1,156,89,65,3,N,
cavarph01,1953,CHN,1,155,65,89,7,Y,
hornsro01,1953,CIN,1,147,64,82,6,N,
millsbu01,1953,CIN,2,8,4,4,6,N,
lopezal01,1953,CLE,1,155,92,62,2,N,
hutchfr01,1953,DET,1,158,60,94,6,Y,
grimmch01,1953,ML1,1,157,92,62,2,N,
durocle01,1953,NY1,1,155,70,84,5,N,
stengca01,1953,NYA,1,151,99,52,1,N,
dykesji01,1953,PHA,1,157,59,95,7,N,
oneilst01,1953,PHI,1,156,83,71,4,N,
haneyfr01,1953,PIT,1,154,50,104,8,N,
marioma01,1953,SLA,1,154,54,100,8,Y,
stanked01,1953,SLN,1,157,83,71,3,Y,
harribu01,1953,WS1,1,152,76,76,5,N,
dykesji01,1954,BAL,1,154,54,100,7,N,
boudrlo01,1954,BOS,1,156,69,85,4,N,
alstowa01,1954,BRO,1,154,92,62,2,N,
richapa01,1954,CHA,1,146,91,54,3,N,
marioma01,1954,CHA,2,9,3,6,3,N,
hackst01,1954,CHN,1,154,64,90,7,N,
tebbebi01,1954,CIN,1,154,74,80,5,N,
lopezal01,1954,CLE,1,156,111,43,1,N,
hutchfr01,1954,DET,1,155,68,86,5,N,
grimmch01,1954,ML1,1,154,89,65,3,N,
durocle01,1954,NY1,1,154,97,57,1,N,
stengca01,1954,NYA,1,155,103,51,2,N,
joosted01,1954,PHA,1,156,51,103,8,Y,
oneilst01,1954,PHI,1,77,40,37,4,N,
moorete01,1954,PHI,2,77,35,42,4,N,
haneyfr01,1954,PIT,1,154,53,101,8,N,
stanked01,1954,SLN,1,154,72,82,6,N,
harribu01,1954,WS1,1,155,66,88,6,N,
richapa01,1955,BAL,1,156,57,97,7,N,
higgipi01,1955,BOS,1,154,84,70,4,N,
alstowa01,1955,BRO,1,154,98,55,1,N,
marioma01,1955,CHA,1,155,91,63,3,N,
hackst01,1955,CHN,1,154,72,81,6,N,
tebbebi01,1955,CIN,1,154,75,79,5,N,
lopezal01,1955,CLE,1,154,93,61,2,N,
harribu01,1955,DET,1,154,79,75,5,N,
boudrlo01,1955,KC1,1,155,63,91,6,N,
grimmch01,1955,ML1,1,154,85,69,2,N,
durocle01,1955,NY1,1,154,80,74,3,N,
stengca01,1955,NYA,1,154,96,58,1,N,
smithma01,1955,PHI,1,154,77,77,4,N,
haneyfr01,1955,PIT,1,154,60,94,8,N,
stanked01,1955,SLN,1,36,17,19,7,N,
walkeha01,1955,SLN,2,118,51,67,7,Y,
dressch01,1955,WS1,1,154,53,101,8,N,
richapa01,1956,BAL,1,154,69,85,6,N,
higgipi01,1956,BOS,1,155,84,70,4,N,
alstowa01,1956,BRO,1,154,93,61,1,N,
marioma01,1956,CHA,1,154,85,69,3,N,
hackst01,1956,CHN,1,157,60,94,8,N,
tebbebi01,1956,CIN,1,155,91,63,3,N,
lopezal01,1956,CLE,1,155,88,66,2,N,
harribu01,1956,DET,1,155,82,72,5,N,
boudrlo01,1956,KC1,1,154,52,102,8,N,
grimmch01,1956,ML1,1,46,24,22,2,N,
haneyfr01,1956,ML1,2,109,68,40,2,N,
rignebi01,1956,NY1,1,154,67,87,6,N,
stengca01,1956,NYA,1,154,97,57,1,N,
smithma01,1956,PHI,1,154,71,83,5,N,
bragabo01,1956,PIT,1,157,66,88,7,N,
hutchfr01,1956,SLN,1,156,76,78,4,N,
dressch01,1956,WS1,1,155,59,95,7,N,
richapa01,1957,BAL,1,154,76,76,5,N,
higgipi01,1957,BOS,1,154,82,72,3,N,
alstowa01,1957,BRO,1,154,84,70,3,N,
lopezal01,1957,CHA,1,155,90,64,2,N,
schefbo01,1957,CHN,1,156,62,92,8,N,
tebbebi01,1957,CIN,1,154,80,74,4,N,
farreke01,1957,CLE,1,153,76,77,6,N,
tigheja99,1957,DET,1,154,78,76,4,N,
boudrlo01,1957,KC1,1,104,36,67,7,N,
craftha01,1957,KC1,2,50,23,27,7,N,
